num_iter,testloss,trainloss,passeddata
73,0.107231,0.0033469,1460000
74,0.107556,0.00332146,1480000
75,0.107873,0.00329661,1500000
76,0.108196,0.00327227,1520000
77,0.108514,0.00324849,1540000
78,0.108825,0.00322522,1560000
79,0.109135,0.00320246,1580000
80,0.109445,0.00318016,1600000
81,0.109752,0.00315834,1620000
82,0.110059,0.00313696,1640000
83,0.110362,0.00311602,1660000
84,0.110661,0.00309549,1680000
85,0.110962,0.00307538,1700000
86,0.111254,0.00305566,1720000
87,0.111547,0.00303633,1740000
88,0.111837,0.00301738,1760000
89,0.112132,0.00299876,1780000
90,0.112422,0.00298052,1800000
91,0.112706,0.0029626,1820000
92,0.112988,0.00294503,1840000
93,0.113272,0.00292775,1860000
94,0.113552,0.0029108,1880000
95,0.113834,0.00289414,1900000
96,0.114111,0.00287779,1920000
97,0.114383,0.00286171,1940000
98,0.114659,0.00284592,1960000
99,0.114933,0.00283039,1980000
100,0.115204,0.00281513,2000000
101,0.115475,0.00280013,2020000
102,0.115741,0.00278537,2040000
103,0.116008,0.00277086,2060000
104,0.116268,0.0027566,2080000
105,0.116531,0.00274256,2100000
106,0.116797,0.00272873,2120000
107,0.117055,0.00271514,2140000
108,0.117315,0.00270175,2160000
109,0.11757,0.00268857,2180000
110,0.117824,0.0026756,2200000
111,0.118082,0.00266282,2220000
112,0.118331,0.00265024,2240000
113,0.118581,0.00263786,2260000
114,0.118834,0.00262564,2280000
115,0.11908,0.00261361,2300000
116,0.119334,0.00260175,2320000
117,0.119576,0.00259007,2340000
118,0.11982,0.00257856,2360000
119,0.12006,0.00256722,2380000
120,0.120304,0.00255602,2400000
121,0.120544,0.002545,2420000
122,0.120784,0.00253413,2440000
123,0.121022,0.00252341,2460000
124,0.121258,0.00251283,2480000
125,0.121495,0.0025024,2500000
126,0.121728,0.00249211,2520000
127,0.121959,0.00248195,2540000
128,0.122193,0.00247194,2560000
129,0.122425,0.00246205,2580000
130,0.122656,0.0024523,2600000
131,0.122885,0.00244267,2620000
132,0.123111,0.00243317,2640000
133,0.123338,0.00242378,2660000
134,0.123563,0.00241452,2680000
135,0.123787,0.00240537,2700000
136,0.124009,0.00239635,2720000
137,0.124229,0.00238743,2740000
138,0.124451,0.00237862,2760000
139,0.124673,0.00236992,2780000
140,0.124889,0.00236133,2800000
141,0.12511,0.00235284,2820000
142,0.125328,0.00234445,2840000
143,0.125543,0.00233617,2860000
144,0.125757,0.00232799,2880000
145,0.125972,0.00231989,2900000
146,0.126185,0.0023119,2920000
147,0.126397,0.00230399,2940000
148,0.126605,0.00229619,2960000
149,0.126817,0.00228846,2980000
150,0.127026,0.00228083,3000000
151,0.127237,0.00227328,3020000
152,0.127444,0.00226582,3040000
153,0.127647,0.00225844,3060000
154,0.127858,0.00225114,3080000
155,0.128061,0.00224393,3100000
156,0.128264,0.00223679,3120000
157,0.128467,0.00222974,3140000
158,0.128669,0.00222276,3160000
159,0.128871,0.00221585,3180000
160,0.12907,0.00220901,3200000
161,0.129269,0.00220225,3220000
162,0.129465,0.00219557,3240000
163,0.129667,0.00218895,3260000
164,0.129863,0.0021824,3280000
165,0.130061,0.00217592,3300000
166,0.130255,0.00216951,3320000
167,0.130449,0.00216317,3340000
168,0.130642,0.00215688,3360000
169,0.130837,0.00215066,3380000
170,0.13103,0.0021445,3400000
171,0.131222,0.00213841,3420000
172,0.131412,0.00213238,3440000
173,0.1316,0.00212641,3460000
174,0.131792,0.00212049,3480000
175,0.131979,0.00211464,3500000
176,0.132169,0.00210884,3520000
177,0.132356,0.0021031,3540000
178,0.132541,0.00209741,3560000
179,0.132728,0.00209178,3580000
180,0.132913,0.0020862,3600000
181,0.133096,0.00208067,3620000
182,0.133278,0.00207521,3640000
183,0.133463,0.00206978,3660000
184,0.133643,0.00206441,3680000
185,0.133826,0.00205909,3700000
186,0.134009,0.00205382,3720000
187,0.134188,0.0020486,3740000
188,0.134369,0.00204342,3760000
189,0.134548,0.0020383,3780000
190,0.134726,0.00203321,3800000
191,0.134901,0.00202818,3820000
192,0.135079,0.00202319,3840000
193,0.135254,0.00201824,3860000
194,0.135432,0.00201334,3880000
195,0.135609,0.00200848,3900000
196,0.135783,0.00200366,3920000
197,0.135955,0.00199889,3940000
198,0.136129,0.00199416,3960000
199,0.136301,0.00198947,3980000
200,0.136474,0.00198481,4000000
201,0.136645,0.0019802,4020000
202,0.136817,0.00197563,4040000
203,0.136986,0.0019711,4060000
204,0.137157,0.0019666,4080000
205,0.137324,0.00196215,4100000
206,0.137495,0.00195773,4120000
207,0.137663,0.00195334,4140000
208,0.137829,0.001949,4160000
209,0.137994,0.00194468,4180000
210,0.138162,0.00194041,4200000
211,0.138328,0.00193617,4220000
212,0.138493,0.00193196,4240000
213,0.138657,0.00192779,4260000
214,0.138821,0.00192365,4280000
215,0.138985,0.00191955,4300000
216,0.139149,0.00191548,4320000
217,0.13931,0.00191144,4340000
218,0.139472,0.00190743,4360000
219,0.139634,0.00190345,4380000
220,0.139794,0.00189951,4400000
221,0.139954,0.00189559,4420000
222,0.140117,0.00189171,4440000
223,0.140274,0.00188785,4460000
224,0.140432,0.00188403,4480000
225,0.140591,0.00188023,4500000
226,0.140749,0.00187646,4520000
227,0.140907,0.00187273,4540000
228,0.141063,0.00186902,4560000
229,0.14122,0.00186533,4580000
230,0.141377,0.00186168,4600000
231,0.141532,0.00185805,4620000
232,0.141686,0.00185445,4640000
233,0.141841,0.00185088,4660000
234,0.141996,0.00184733,4680000
235,0.142149,0.00184381,4700000
236,0.142301,0.00184031,4720000
237,0.142453,0.00183684,4740000
238,0.142607,0.0018334,4760000
239,0.142758,0.00182998,4780000
240,0.142909,0.00182659,4800000
241,0.143059,0.00182321,4820000
242,0.143209,0.00181987,4840000
243,0.14336,0.00181654,4860000
244,0.14351,0.00181324,4880000
245,0.143657,0.00180996,4900000
246,0.143807,0.00180671,4920000
247,0.143955,0.00180348,4940000
248,0.144104,0.00180027,4960000
249,0.144251,0.00179708,4980000
250,0.144397,0.00179392,5000000
251,0.144545,0.00179078,5020000
252,0.144692,0.00178765,5040000
253,0.144836,0.00178455,5060000
254,0.144981,0.00178147,5080000
255,0.145126,0.00177841,5100000
256,0.14527,0.00177538,5120000
257,0.145415,0.00177236,5140000
258,0.145557,0.00176936,5160000
259,0.145701,0.00176638,5180000
260,0.145843,0.00176343,5200000
261,0.145986,0.00176049,5220000
262,0.146127,0.00175757,5240000
263,0.146269,0.00175467,5260000
264,0.146412,0.00175179,5280000
265,0.146552,0.00174892,5300000
266,0.146692,0.00174608,5320000
267,0.146831,0.00174325,5340000
268,0.14697,0.00174044,5360000
269,0.147111,0.00173766,5380000
270,0.147251,0.00173488,5400000
271,0.147388,0.00173213,5420000
272,0.147529,0.00172939,5440000
273,0.147665,0.00172667,5460000
274,0.147803,0.00172397,5480000
275,0.14794,0.00172128,5500000
276,0.148078,0.00171861,5520000
277,0.148214,0.00171596,5540000
278,0.148349,0.00171332,5560000
279,0.148485,0.0017107,5580000
280,0.14862,0.0017081,5600000
281,0.148756,0.00170551,5620000
282,0.148891,0.00170294,5640000
283,0.149025,0.00170038,5660000
284,0.14916,0.00169784,5680000
285,0.149292,0.00169531,5700000
286,0.149426,0.0016928,5720000
287,0.14956,0.00169031,5740000
288,0.149691,0.00168782,5760000
289,0.149824,0.00168536,5780000
290,0.149956,0.0016829,5800000
291,0.150088,0.00168047,5820000
292,0.150219,0.00167804,5840000
293,0.15035,0.00167563,5860000
294,0.150482,0.00167324,5880000
295,0.150611,0.00167086,5900000
296,0.150741,0.00166849,5920000
297,0.15087,0.00166614,5940000
298,0.151,0.0016638,5960000
299,0.151128,0.00166147,5980000
300,0.151258,0.00165916,6000000
301,0.151386,0.00165685,6020000
302,0.151514,0.00165457,6040000
303,0.151643,0.00165229,6060000
304,0.15177,0.00165003,6080000
305,0.151898,0.00164778,6100000
306,0.152026,0.00164554,6120000
307,0.152151,0.00164332,6140000
308,0.152277,0.00164111,6160000
309,0.152403,0.00163891,6180000
310,0.152529,0.00163672,6200000
311,0.152653,0.00163454,6220000
312,0.152781,0.00163238,6240000
